DIRECTORIO,SECUENCIA_P,ORDEN,CLASE,MES,ANO,FEX_C,P455,P456,P456S1,P457,P458,P459,P460,P461,P759,P758,P758S1A1,P758S2A1,P758S4A1,P757,P757S2A1,P757S3A1,P464,P465,P466,P467,P468,P469,AREA
7095526,1,1,1,06,2022,143.48699209,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095526,1,2,1,06,2022,143.48699209,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095527,1,1,1,06,2022,91.49051736,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095527,1,2,1,06,2022,91.49051736,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095527,1,5,1,06,2022,91.49051736,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095528,1,1,1,06,2022,158.58723929,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095528,1,2,1,06,2022,158.58723929,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095529,1,1,1,06,2022,121.96841529,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095529,1,2,1,06,2022,121.96841529,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095531,1,1,1,06,2022,92.962017432,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095531,1,2,1,06,2022,92.962017432,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095531,1,3,1,06,2022,92.962017432,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095531,1,4,1,06,2022,92.962017432,2,2,,,,,,,,,,,,,,,,,,3,1,2,23
7095532,1,1,1,06,2022,178.74458945,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095533,1,1,1,06,2022,62.24393438,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095533,1,2,1,06,2022,62.24393438,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095533,1,3,1,06,2022,62.24393438,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095533,1,5,1,06,2022,62.24393438,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095533,1,6,1,06,2022,62.24393438,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095534,1,1,1,06,2022,173.31308084,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095534,1,2,1,06,2022,173.31308084,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095535,1,1,1,06,2022,182.47319955,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095535,1,2,1,06,2022,182.47319955,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095536,1,1,1,06,2022,163.27338466,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095536,1,2,1,06,2022,163.27338466,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095537,1,1,1,06,2022,151.65794028,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095539,1,1,1,06,2022,81.240506645,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095539,1,2,1,06,2022,81.240506645,2,2,,,,,,,,,,,,,,,,,,2,2,2,23
7095542,1,1,1,06,2022,38.056562006,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095542,1,2,1,06,2022,38.056562006,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095542,1,4,1,06,2022,38.056562006,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095542,1,5,1,06,2022,38.056562006,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095543,1,1,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,4,2,2,23
7095543,1,2,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095544,1,1,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095544,1,2,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095544,1,3,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095544,1,4,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095544,1,5,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095544,1,6,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095544,2,1,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095544,2,2,1,06,2022,78.898425385,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095545,1,1,1,06,2022,99.222336171,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095546,1,1,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095546,1,2,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095546,1,3,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095547,1,1,1,06,2022,28.459816372,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095547,1,2,1,06,2022,28.459816372,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095547,1,3,1,06,2022,28.459816372,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095547,1,4,1,06,2022,28.459816372,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095548,1,1,1,06,2022,25.872978845,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095548,1,2,1,06,2022,25.872978845,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095548,1,3,1,06,2022,25.872978845,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095548,1,4,1,06,2022,25.872978845,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095549,1,1,1,06,2022,67.259527543,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095549,1,2,1,06,2022,67.259527543,2,2,,,,,,,,,,,,,,,,,,2,2,2,23
7095550,1,1,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095550,1,2,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095550,1,3,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095550,1,4,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095550,1,5,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095551,1,1,1,06,2022,34.809313222,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095551,1,2,1,06,2022,34.809313222,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095551,1,3,1,06,2022,34.809313222,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095551,1,4,1,06,2022,34.809313222,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095552,1,1,1,06,2022,62.938403093,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095552,1,2,1,06,2022,62.938403093,2,2,,,,,,,,,,,,,,,,,,4,2,2,23
7095552,1,3,1,06,2022,62.938403093,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095552,1,4,1,06,2022,62.938403093,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095553,1,1,1,06,2022,61.268638366,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095553,1,2,1,06,2022,61.268638366,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095553,1,3,1,06,2022,61.268638366,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095553,1,4,1,06,2022,61.268638366,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095555,1,1,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095555,1,2,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095556,1,1,1,06,2022,37.816355799,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095556,1,2,1,06,2022,37.816355799,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095556,1,3,1,06,2022,37.816355799,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095556,1,4,1,06,2022,37.816355799,2,2,,,,,,,,,,,,,,,,,,7,2,1,23
7095557,1,1,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095557,1,2,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095557,1,3,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095558,1,1,1,06,2022,84.549315806,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095558,1,2,1,06,2022,84.549315806,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095558,1,3,1,06,2022,84.549315806,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095558,2,1,1,06,2022,84.549315806,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095558,2,2,1,06,2022,84.549315806,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095559,1,1,1,06,2022,37.126356542,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095559,1,2,1,06,2022,37.126356542,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095559,1,3,1,06,2022,37.126356542,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095560,1,1,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095560,1,2,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095560,1,3,1,06,2022,60.578639109,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095561,1,1,1,06,2022,56.686777208,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095561,1,2,1,06,2022,56.686777208,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095562,1,1,1,06,2022,59.833719967,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095562,1,2,1,06,2022,59.833719967,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095562,1,3,1,06,2022,59.833719967,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095563,1,1,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095563,1,2,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095563,1,3,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095563,1,4,1,06,2022,20.428778463,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095565,1,1,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095565,1,2,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095565,1,3,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095565,1,4,1,06,2022,22.982375771,1,,,2,2,1,2,,1,1,600000,,,,,,5,,,,,2,23
7095567,1,1,1,06,2022,73.77086796,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095567,1,2,1,06,2022,73.77086796,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095567,1,3,1,06,2022,73.77086796,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095568,1,1,1,06,2022,49.528744008,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095568,1,2,1,06,2022,49.528744008,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095570,1,1,1,06,2022,98.683910944,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095571,1,1,1,06,2022,55.888756219,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095571,1,2,1,06,2022,55.888756219,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095571,1,3,1,06,2022,55.888756219,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095571,1,4,1,06,2022,55.888756219,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095571,1,5,1,06,2022,55.888756219,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095572,1,1,1,06,2022,74.746099164,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095572,1,3,1,06,2022,74.746099164,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095573,1,1,1,06,2022,41.495956253,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095573,1,2,1,06,2022,41.495956253,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095573,1,3,1,06,2022,41.495956253,2,2,,,,,,,,,,,,,,,,,,3,1,2,23
7095573,1,4,1,06,2022,41.495956253,2,2,,,,,,,,,,,,,,,,,,2,1,2,23
7095573,1,5,1,06,2022,41.495956253,1,,,2,1,1,1,,5,3,,,,,,,5,,,,,2,23
7095574,1,1,1,06,2022,113.25459833,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095574,1,2,1,06,2022,113.25459833,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095575,1,1,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095575,1,3,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095575,1,4,1,06,2022,22.982375771,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095576,1,1,1,06,2022,111.52253485,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095576,1,2,1,06,2022,111.52253485,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095577,1,1,1,06,2022,88.373958634,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095577,1,2,1,06,2022,88.373958634,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095578,1,1,1,06,2022,96.113478358,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095578,1,2,1,06,2022,96.113478358,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095579,1,1,1,06,2022,97.279197145,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095579,1,2,1,06,2022,97.279197145,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095579,1,3,1,06,2022,97.279197145,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095580,1,1,1,06,2022,63.108623131,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095580,1,4,1,06,2022,63.108623131,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095581,1,1,1,06,2022,101.6845794,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095582,1,1,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095582,1,2,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095582,1,3,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095582,1,4,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095582,1,5,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095583,1,1,1,06,2022,82.116580923,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095583,1,2,1,06,2022,82.116580923,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095583,1,3,1,06,2022,82.116580923,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095583,1,5,1,06,2022,82.116580923,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095584,1,1,1,06,2022,63.18586402,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095584,1,2,1,06,2022,63.18586402,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095584,1,3,1,06,2022,63.18586402,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095584,1,4,1,06,2022,63.18586402,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095585,1,1,1,06,2022,104.25667563,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095585,1,2,1,06,2022,104.25667563,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095585,1,3,1,06,2022,104.25667563,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095585,1,4,1,06,2022,104.25667563,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095586,1,1,1,06,2022,83.769700716,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095586,1,2,1,06,2022,83.769700716,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095586,1,3,1,06,2022,83.769700716,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095586,1,4,1,06,2022,83.769700716,2,1,1,2,2,1,2,,1,3,,,,,,,4,4,2,,,2,23
7095586,1,5,1,06,2022,83.769700716,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095588,1,1,1,06,2022,113.25459833,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095588,1,2,1,06,2022,113.25459833,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095589,1,1,1,06,2022,60.926100322,2,1,1,1,2,1,1,,13,3,,,,,,,2,6,1,,,2,23
7095589,1,2,1,06,2022,60.926100322,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095589,1,3,1,06,2022,60.926100322,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095590,1,1,1,06,2022,65.617149364,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095590,1,2,1,06,2022,65.617149364,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095591,1,1,1,06,2022,140.96643492,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095591,1,2,1,06,2022,140.96643492,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095592,1,1,1,06,2022,139.11376043,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095592,1,2,1,06,2022,139.11376043,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095593,1,1,1,06,2022,68.150968998,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095593,1,2,1,06,2022,68.150968998,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095593,1,3,1,06,2022,68.150968998,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095594,1,1,1,06,2022,183.61626592,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095596,1,1,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095596,1,2,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095596,1,3,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095596,1,4,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095596,1,7,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095596,1,8,1,06,2022,37.723596594,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095597,1,1,1,06,2022,43.247582802,2,1,2,1,2,2,,1,15,3,,,,,,,4,4,2,,,2,23
7095597,1,3,1,06,2022,43.247582802,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095598,1,1,1,06,2022,34.116427903,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095598,1,3,1,06,2022,34.116427903,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095598,1,4,1,06,2022,34.116427903,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095599,1,1,1,06,2022,103.73989063,2,2,,,,,,,,,,,,,,,,,,5,2,2,23
7095599,1,2,1,06,2022,103.73989063,2,2,,,,,,,,,,,,,,,,,,1,2,2,23
7095600,1,1,1,06,2022,52.16105153,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095600,1,2,1,06,2022,52.16105153,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095600,1,4,1,06,2022,52.16105153,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095601,1,1,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095601,1,2,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095602,1,1,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095602,1,2,1,06,2022,71.965635127,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095603,1,1,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,6,2,2,23
7095603,1,2,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,3,2,2,23
7095603,1,3,1,06,2022,25.934972658,2,2,,,,,,,,,,,,,,,,,,7,2,2,23
7095604,1,1,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,1,2,99
7095604,1,2,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095604,1,3,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,8,2,2,99
7095605,1,1,1,06,2022,178.34652727,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095605,1,2,1,06,2022,178.34652727,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095605,1,3,1,06,2022,178.34652727,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095605,1,4,1,06,2022,178.34652727,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
7095607,1,1,1,06,2022,278.22654198,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095607,1,2,1,06,2022,278.22654198,2,2,,,,,,,,,,,,,,,,,,8,2,2,99
7095607,1,3,1,06,2022,278.22654198,1,,,2,2,1,3,,9,3,,,,,,,5,,,,,2,99
7095608,1,1,1,06,2022,425.24144362,2,1,1,1,1,2,,1,18,1,60000,,,,,,2,2,1,,,2,99
7095608,1,2,1,06,2022,425.24144362,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095609,1,1,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095609,1,2,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095609,1,3,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095609,1,6,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,8,2,2,99
7095611,1,1,1,06,2022,611.85489757,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095611,1,2,1,06,2022,611.85489757,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095612,1,1,1,06,2022,996.65963349,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095612,1,2,1,06,2022,996.65963349,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095613,1,1,1,06,2022,177.27187047,2,1,2,2,1,2,,1,5,3,,,,,,,1,6,1,,,2,99
7095613,1,2,1,06,2022,177.27187047,2,1,1,1,1,2,,1,18,3,,,,,,,6,4,1,,,2,99
7095613,1,3,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095613,1,5,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095613,1,6,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095614,1,1,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095614,1,2,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,1,2,99
7095614,1,3,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,3,1,2,99
7095614,1,4,1,06,2022,177.27187047,2,2,,,,,,,,,,,,,,,,,,7,1,2,99
7095614,1,5,1,06,2022,177.27187047,1,,,4,2,1,1,,10,3,,,,,,,5,,,,,2,99
7095616,1,1,1,06,2022,611.85489757,2,2,,,,,,,,,,,,,,,,,,2,2,2,99
7095616,1,2,1,06,2022,611.85489757,2,1,1,2,1,2,,4,18,3,,,,,,,6,4,1,,,2,99
7095617,1,1,1,06,2022,249.28856785,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095617,1,2,1,06,2022,249.28856785,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095617,1,4,1,06,2022,249.28856785,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095618,1,1,1,06,2022,284.9012204,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095618,1,2,1,06,2022,284.9012204,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
7095618,1,3,1,06,2022,284.9012204,2,2,,,,,,,,,,,,,,,,,,6,2,2,99
7095619,1,1,1,06,2022,1139.6048816,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
7095621,1,1,1,06,2022,997.73645332,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095622,1,1,1,06,2022,615.66840452,2,2,,,,,,,,,,,,,,,,,,6,2,2,99
7095622,1,2,1,06,2022,615.66840452,2,2,,,,,,,,,,,,,,,,,,6,2,2,99
7095624,1,1,1,06,2022,525.82342054,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095624,1,2,1,06,2022,525.82342054,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095624,1,3,1,06,2022,525.82342054,2,1,2,1,2,2,,1,9,3,,,,,,,6,4,2,,,2,99
7095625,1,1,1,06,2022,1019.7581626,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095625,1,2,1,06,2022,1019.7581626,2,1,1,1,2,1,3,,5,3,,,,,,,5,4,1,,,2,99
7095626,1,1,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095626,1,2,1,06,2022,415.48094642,2,1,1,1,1,2,,1,18,1,280000,,,,,,1,6,1,,,2,99
7095626,1,3,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095626,1,4,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095626,1,5,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095627,1,1,1,06,2022,953.63478877,2,1,1,1,1,1,1,,3,3,,,,,,,6,4,1,,,2,99
7095627,1,2,1,06,2022,953.63478877,2,2,,,,,,,,,,,,,,,,,,3,1,2,99
7095628,1,1,1,06,2022,524.12554835,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095629,1,1,1,06,2022,989.48777976,2,1,1,3,1,2,,1,18,1,180000,,,,,,1,4,1,,,1,99
7095631,1,1,1,06,2022,528.24556498,2,1,1,1,1,2,,4,18,3,,,,,,,6,4,1,,,2,99
7095631,1,2,1,06,2022,528.24556498,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095631,1,3,1,06,2022,528.24556498,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095631,1,4,1,06,2022,528.24556498,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095632,1,1,1,06,2022,1178.1010049,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095632,1,2,1,06,2022,1178.1010049,2,1,1,2,1,1,2,,18,3,,,,,,,6,4,1,,,2,99
7095634,1,1,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
7095634,1,2,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095634,1,3,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,7,2,2,99
7095634,1,4,1,06,2022,415.48094642,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095635,1,1,1,06,2022,1242.4159323,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
7095637,1,1,1,06,2022,518.59345919,2,2,,,,,,,,,,,,,,,,,,6,2,2,99
7095637,1,2,1,06,2022,518.59345919,2,2,,,,,,,,,,,,,,,,,,2,2,2,99
7095638,1,1,1,06,2022,652.09345778,2,2,,,,,,,,,,,,,,,,,,3,2,2,99
7095638,1,2,1,06,2022,652.09345778,2,2,,,,,,,,,,,,,,,,,,1,2,2,99
7095638,1,3,1,06,2022,652.09345778,1,,,4,2,2,,1,14,1,1000000,,,,,,1,,,,,2,99
7095639,1,1,1,06,2022,256.82462853,2,2,,,,,,,,,,,,,,,,,,5,2,2,99
